data,municipio,estado,bioma,avg_numero_dias_sem_chuva,avg_precipitacao,avg_risco_fogo,avg_frp
2024-05-15,FLORIANO,PIAUÍ,Cerrado,4.0,0.0,7.0,34.0
2024-05-15,PORTO ALEGRE DO PIAUÍ,PIAUÍ,Cerrado,5.0,0.0,24.0,97.5
2024-05-15,BOM JESUS,PIAUÍ,Cerrado,10.0,0.0,56.4,96.4
2024-05-15,MARCOS PARENTE,PIAUÍ,Cerrado,4.0,0.0,28.0,42.0
2024-05-15,SEBASTIÃO BARROS,PIAUÍ,Cerrado,16.5,0.0,88.75,95.13
2024-05-15,SEBASTIÃO LEAL,PIAUÍ,Cerrado,8.99,0.0,33.94,363.4
2024-05-15,CURRAIS,PIAUÍ,Cerrado,9.0,0.0,43.5,370.5
2024-05-15,CAMPO MAIOR,PIAUÍ,Caatinga,2.0,927.5,0.0,29.5
2024-05-15,SIGEFREDO PACHECO,PIAUÍ,Caatinga,0.0,428.0,0.0,58.0
2024-05-15,PAVUSSU,PIAUÍ,Cerrado,9.0,0.0,35.4,197.8
2024-05-15,JERUMENHA,PIAUÍ,Caatinga,6.0,0.0,27.0,56.0
2024-05-15,AROEIRAS DO ITAIM,PIAUÍ,Caatinga,4.0,0.0,63.6,52.0
2024-05-15,URUÇUÍ,PIAUÍ,Cerrado,8.5,0.0,52.4,160.9
2024-05-15,ALVORADA DO GURGUÉIA,PIAUÍ,Cerrado,9.0,0.0,18.67,706.0
2024-05-15,CANAVIEIRA,PIAUÍ,Cerrado,4.0,0.0,32.75,74.0
2024-05-15,MONTE ALEGRE DO PIAUÍ,PIAUÍ,Cerrado,10.0,0.0,67.0,356.5
2024-05-15,PALMEIRA DO PIAUÍ,PIAUÍ,Cerrado,9.0,0.0,33.0,129.0
2024-05-15,ITAUEIRA,PIAUÍ,Cerrado,4.0,0.0,54.0,42.0
2024-05-15,SANTA FILOMENA,PIAUÍ,Cerrado,11.5,0.0,63.75,298.75
2024-05-15,GEMINIANO,PIAUÍ,Caatinga,4.0,0.0,12.0,61.0
2024-05-15,CANTO DO BURITI,PIAUÍ,Caatinga,9.0,0.0,58.0,29.67
2024-05-15,MANOEL EMÍDIO,PIAUÍ,Cerrado,8.5,0.0,33.0,35.0
2024-05-15,SÃO JOÃO DO PIAUÍ,PIAUÍ,Caatinga,9.0,0.0,54.0,58.0
2024-05-15,NOVA SANTA RITA,PIAUÍ,Caatinga,9.0,0.0,76.0,58.0
2024-05-15,CRISTINO CASTRO,PIAUÍ,Cerrado,9.0,0.0,34.0,15.0
2024-05-15,ANTÔNIO ALMEIDA,PIAUÍ,Cerrado,4.0,0.0,71.0,322.0
2024-05-15,SALITRE,CEARÁ,Caatinga,4.0,0.0,25.0,47.0
2024-05-15,FARIAS BRITO,CEARÁ,Caatinga,9.0,0.0,12.0,36.0
2024-05-15,TAUÁ,CEARÁ,Caatinga,11.0,0.0,84.0,61.67
2024-05-15,ARARIPE,CEARÁ,Caatinga,4.0,0.0,23.0,73.0
2024-05-15,PORTEIRAS,CEARÁ,Caatinga,5.67,0.0,39.33,49.33
2024-05-15,MONTE ALEGRE,RIO GRANDE DO NORTE,Caatinga,10.0,0.0,37.0,68.0
2024-05-15,BARAÚNA,RIO GRANDE DO NORTE,Caatinga,10.5,43.0,1.5,24.0
2024-05-15,SERRINHA,RIO GRANDE DO NORTE,Caatinga,6.0,0.0,73.0,32.0
2024-05-15,PITIMBU,PARAÍBA,Mata Atlântica,0.0,0.0,58.0,19.0
2024-05-15,SANTA RITA,PARAÍBA,Mata Atlântica,0.0,0.0,51.0,128.0
2024-05-15,JACARAÚ,PARAÍBA,Mata Atlântica,10.0,0.0,46.0,42.0
2024-05-15,SÃO JOSÉ DE PIRANHAS,PARAÍBA,Caatinga,6.0,0.0,1.0,37.5
2024-05-15,MASSARANDUBA,PARAÍBA,Caatinga,11.0,0.0,94.0,33.0
2024-05-15,ARAÇAGI,PARAÍBA,Caatinga,11.0,0.0,52.0,25.0
2024-05-15,SALGADO DE SÃO FÉLIX,PARAÍBA,Caatinga,9.0,0.0,26.0,16.0
2024-05-15,MULUNGU,PARAÍBA,Caatinga,11.0,0.0,54.0,30.0
2024-05-15,CABROBÓ,PERNAMBUCO,Caatinga,8.5,0.0,93.0,47.5
2024-05-15,TRINDADE,PERNAMBUCO,Caatinga,9.5,0.0,93.5,33.5
2024-05-15,CACHOEIRINHA,PERNAMBUCO,Caatinga,8.0,0.0,63.0,36.0
2024-05-15,BOM CONSELHO,PERNAMBUCO,Caatinga,8.0,0.0,78.0,26.0
2024-05-15,ARARIPINA,PERNAMBUCO,Caatinga,9.0,0.0,80.0,54.0
2024-05-15,PETROLINA,PERNAMBUCO,Caatinga,9.25,159.0,24.5,33.0
2024-05-15,SANHARÓ,PERNAMBUCO,Caatinga,1.33,0.0,26.67,39.33
2024-05-15,PESQUEIRA,PERNAMBUCO,Caatinga,8.0,0.0,64.0,46.0
2024-05-15,GRANITO,PERNAMBUCO,Caatinga,9.0,0.0,70.0,52.0
2024-05-15,EXU,PERNAMBUCO,Caatinga,4.0,0.0,17.0,43.0
2024-05-15,SANTANA DO IPANEMA,ALAGOAS,Caatinga,6.0,0.0,25.0,26.0
2024-05-15,LIMOEIRO DE ANADIA,ALAGOAS,Mata Atlântica,6.0,0.0,20.0,55.0
2024-05-15,OLIVENÇA,ALAGOAS,Caatinga,6.0,0.0,26.0,50.0
2024-05-15,MATA GRANDE,ALAGOAS,Caatinga,6.0,0.0,100.0,35.0
2024-05-15,PALMEIRA DOS ÍNDIOS,ALAGOAS,Caatinga,6.0,0.0,45.0,9.0
2024-05-15,FLEXEIRAS,ALAGOAS,Mata Atlântica,8.0,0.0,44.0,9.0
2024-05-15,TRAIPU,ALAGOAS,Caatinga,5.83,0.0,10.5,30.67
2024-05-15,CORURIPE,ALAGOAS,Mata Atlântica,0.0,0.0,0.0,32.0
2024-05-15,RIACHÃO DO DANTAS,SERGIPE,Caatinga,4.0,0.0,55.14,100.14
2024-05-15,DIVINA PASTORA,SERGIPE,Mata Atlântica,6.0,0.0,98.67,43.33
2024-05-15,GARARU,SERGIPE,Caatinga,6.0,0.0,21.4,23.0
2024-05-15,CUMBE,SERGIPE,Mata Atlântica,6.0,0.0,69.0,15.0
2024-05-15,ITAPITANGA,BAHIA,Mata Atlântica,18.0,0.0,62.0,32.67
2024-05-15,WENCESLAU GUIMARÃES,BAHIA,Mata Atlântica,6.14,0.0,29.0,116.71
2024-05-15,TAPEROÁ,BAHIA,Mata Atlântica,8.9,0.0,16.29,71.67
2024-05-15,NOVA IBIÁ,BAHIA,Mata Atlântica,8.22,0.0,30.44,78.11
2024-05-15,SÃO DESIDÉRIO,BAHIA,Cerrado,31.33,0.0,86.86,168.82
2024-05-15,CRISTÓPOLIS,BAHIA,Cerrado,18.54,0.0,100.0,80.69
2024-05-15,JUAZEIRO,BAHIA,Caatinga,9.53,0.0,79.17,353.97
2024-05-15,IPECAETÁ,BAHIA,Mata Atlântica,3.0,0.0,100.0,30.0
2024-05-15,AMARGOSA,BAHIA,Mata Atlântica,7.0,0.0,100.0,44.0
2024-05-15,RIBEIRA DO POMBAL,BAHIA,Caatinga,4.8,0.0,49.6,36.0
2024-05-15,ITAMARAJU,BAHIA,Mata Atlântica,30.0,0.0,97.5,64.0
2024-05-15,CAÉM,BAHIA,Caatinga,10.0,0.0,100.0,37.0
2024-05-15,MUCURI,BAHIA,Mata Atlântica,41.86,0.0,57.14,8.29
2024-05-15,UNA,BAHIA,Mata Atlântica,14.8,0.0,27.8,18.4
2024-05-15,BRUMADO,BAHIA,Caatinga,40.0,0.0,100.0,13.0
2024-05-15,JACARACI,BAHIA,Caatinga,35.0,0.0,99.14,27.29
2024-05-15,ARAÇÁS,BAHIA,Mata Atlântica,4.67,0.0,45.67,59.33
2024-05-15,IBIRAPUÃ,BAHIA,Mata Atlântica,42.0,0.0,100.0,0.0
2024-05-15,LAFAIETE COUTINHO,BAHIA,Caatinga,9.0,0.0,90.0,9.0
2024-05-15,ITAPETINGA,BAHIA,Mata Atlântica,30.25,0.0,100.0,89.88
2024-05-15,NOVA ITARANA,BAHIA,Caatinga,4.0,0.0,100.0,24.0
2024-05-15,MARACÁS,BAHIA,Mata Atlântica,5.0,0.0,87.5,47.5
2024-05-15,FEIRA DA MATA,BAHIA,Cerrado,40.0,0.0,100.0,28.0
2024-05-15,PINDOBAÇU,BAHIA,Caatinga,10.0,0.0,30.0,81.67
2024-05-15,VITÓRIA DA CONQUISTA,BAHIA,Mata Atlântica,38.08,0.0,58.58,122.0
2024-05-15,RIACHO DE SANTANA,BAHIA,Caatinga,34.26,0.0,100.0,561.99
2024-05-15,ALCOBAÇA,BAHIA,Mata Atlântica,33.0,0.0,75.0,77.0
2024-05-15,RIBEIRÃO DO LARGO,BAHIA,Mata Atlântica,39.75,0.0,61.75,32.75
2024-05-15,CASA NOVA,BAHIA,Caatinga,9.0,0.0,48.0,25.67
2024-05-15,ILHÉUS,BAHIA,Mata Atlântica,4.71,0.0,18.29,101.71
2024-05-15,MAIQUINIQUE,BAHIA,Mata Atlântica,30.17,0.0,94.5,338.0
2024-05-15,ITAJU DO COLÔNIA,BAHIA,Mata Atlântica,31.0,0.0,100.0,55.0
2024-05-15,FEIRA DE SANTANA,BAHIA,Mata Atlântica,4.0,0.0,18.5,13.0
2024-05-15,FEIRA DE SANTANA,BAHIA,Caatinga,4.0,0.0,100.0,39.33
2024-05-15,BAIXA GRANDE,BAHIA,Caatinga,14.0,0.0,86.67,32.0
2024-05-15,ITACARÉ,BAHIA,Mata Atlântica,6.0,0.0,7.33,42.0
2024-05-15,MILAGRES,BAHIA,Mata Atlântica,3.5,0.0,100.0,66.0
2024-05-15,BREJOLÂNDIA,BAHIA,Cerrado,33.87,0.0,96.37,89.58
2024-05-15,BOM JESUS DA LAPA,BAHIA,Caatinga,35.0,0.0,95.0,31.0
2024-05-15,PLANALTINO,BAHIA,Mata Atlântica,4.0,0.0,100.0,27.0
2024-05-15,PLANALTINO,BAHIA,Caatinga,4.0,0.0,87.0,32.0
2024-05-15,XIQUE-XIQUE,BAHIA,Caatinga,12.0,0.0,96.18,29.18
2024-05-15,TAPIRAMUTÁ,BAHIA,Caatinga,36.6,0.0,43.2,34.8
2024-05-15,CRUZ DAS ALMAS,BAHIA,Mata Atlântica,4.0,0.0,100.0,37.0
2024-05-15,NILO PEÇANHA,BAHIA,Mata Atlântica,7.67,0.0,12.33,40.33
2024-05-15,SÃO FÉLIX,BAHIA,Mata Atlântica,0.0,0.0,100.0,81.67
2024-05-15,JEQUIÉ,BAHIA,Caatinga,10.0,0.0,90.0,11.0
2024-05-15,JEQUIÉ,BAHIA,Mata Atlântica,8.2,0.0,76.4,42.6
2024-05-15,ITAMARI,BAHIA,Mata Atlântica,9.0,0.0,32.5,61.5
2024-05-15,CATU,BAHIA,Mata Atlântica,7.0,0.0,100.0,55.0
2024-05-15,MUNDO NOVO,BAHIA,Caatinga,19.0,0.0,30.5,44.0
2024-05-15,MACAÚBAS,BAHIA,Caatinga,28.0,0.0,93.0,247.67
2024-05-15,BARRA DO CHOÇA,BAHIA,Mata Atlântica,39.0,0.0,100.0,6.8
2024-05-15,RIACHÃO DAS NEVES,BAHIA,Cerrado,25.63,0.0,100.0,196.33
2024-05-15,CORRENTINA,BAHIA,Cerrado,33.0,0.0,78.0,5.0
2024-05-15,FORMOSA DO RIO PRETO,BAHIA,Cerrado,19.0,0.0,84.4,43.2
2024-05-15,BANZAÊ,BAHIA,Caatinga,3.0,0.0,57.5,250.5
2024-05-15,JACOBINA,BAHIA,Caatinga,9.0,0.0,62.0,26.0
2024-05-15,UBAÍRA,BAHIA,Mata Atlântica,8.33,0.0,55.67,90.0
2024-05-15,PIRAÍ DO NORTE,BAHIA,Mata Atlântica,9.0,0.0,17.0,156.0
2024-05-15,ESPLANADA,BAHIA,Mata Atlântica,2.0,0.0,66.0,34.5
2024-05-15,PALMAS DE MONTE ALTO,BAHIA,Caatinga,40.0,0.0,100.0,24.0
2024-05-15,IBIPEBA,BAHIA,Caatinga,20.0,0.0,100.0,104.0
2024-05-15,LAJEDO DO TABOCAL,BAHIA,Mata Atlântica,17.5,0.0,100.0,44.5
2024-05-15,LAJE,BAHIA,Mata Atlântica,6.0,0.0,100.0,72.5
2024-05-15,ITAPICURU,BAHIA,Caatinga,4.0,0.0,91.0,30.0
2024-05-15,CONCEIÇÃO DO ALMEIDA,BAHIA,Mata Atlântica,5.0,0.0,100.0,92.33
2024-05-15,CAMPO FORMOSO,BAHIA,Caatinga,9.0,0.0,23.0,70.0
2024-05-15,NOVA SOURE,BAHIA,Caatinga,4.0,0.0,91.0,37.75
2024-05-15,TEOLÂNDIA,BAHIA,Mata Atlântica,9.0,0.0,16.67,38.33
2024-05-15,BOA NOVA,BAHIA,Mata Atlântica,9.0,0.0,59.0,42.0
2024-05-15,RIO REAL,BAHIA,Mata Atlântica,4.0,0.0,97.0,26.0
2024-05-15,CÍCERO DANTAS,BAHIA,Caatinga,8.0,0.0,75.4,73.8
2024-05-15,TANQUINHO,BAHIA,Mata Atlântica,4.0,0.0,100.0,34.0
2024-05-15,BARREIRAS,BAHIA,Cerrado,18.8,0.0,100.0,154.0
2024-05-15,SÃO FÉLIX DO CORIBE,BAHIA,Cerrado,34.0,0.0,100.0,59.0
2024-05-15,SANTO ESTÊVÃO,BAHIA,Caatinga,9.0,0.0,96.5,47.0
2024-05-15,CASTRO ALVES,BAHIA,Mata Atlântica,7.0,0.0,96.0,45.0
2024-05-15,VALENÇA,BAHIA,Mata Atlântica,4.7,0.0,14.8,38.5
2024-05-15,MUTUÍPE,BAHIA,Mata Atlântica,9.0,0.0,82.0,38.0
2024-05-15,JAGUARIPE,BAHIA,Mata Atlântica,4.67,0.0,51.67,41.33
2024-05-15,RIBEIRA DO AMPARO,BAHIA,Caatinga,4.0,0.0,83.5,58.25
2024-05-15,PEDRO ALEXANDRE,BAHIA,Caatinga,6.0,0.0,100.0,20.0
2024-05-15,MUCUGÊ,BAHIA,Caatinga,33.0,0.0,100.0,31.0
2024-05-15,MACAJUBA,BAHIA,Caatinga,22.0,0.0,88.0,112.5
2024-05-15,BARRA,BAHIA,Caatinga,11.0,0.0,91.0,27.0
2024-05-15,ITUBERÁ,BAHIA,Mata Atlântica,7.67,0.0,9.33,40.33
2024-05-15,CORIBE,BAHIA,Cerrado,34.0,0.0,100.0,12.5
2024-05-15,VARZEDO,BAHIA,Mata Atlântica,5.0,0.0,100.0,23.0
2024-05-15,MIRANGABA,BAHIA,Caatinga,8.0,0.0,46.0,32.0
2024-05-15,PRADO,BAHIA,Mata Atlântica,0.0,0.0,53.0,28.0
2024-05-15,PRESIDENTE TANCREDO NEVES,BAHIA,Mata Atlântica,7.71,0.0,34.29,71.14
2024-05-15,CANAVIEIRAS,BAHIA,Mata Atlântica,19.0,0.0,85.0,45.0
2024-05-15,TUCANO,BAHIA,Caatinga,3.8,0.0,40.0,120.0
2024-05-15,IBIRAPITANGA,BAHIA,Mata Atlântica,9.0,0.0,19.5,35.0
2024-05-15,ANTÔNIO CARDOSO,BAHIA,Mata Atlântica,3.0,0.0,100.0,38.0
2024-05-15,ENCRUZILHADA,BAHIA,Mata Atlântica,39.42,0.0,83.5,181.42
2024-05-15,COCOS,BAHIA,Cerrado,36.18,0.0,94.64,62.0
2024-05-15,PONTO NOVO,BAHIA,Caatinga,10.0,0.0,98.0,33.0
2024-05-15,CURAÇÁ,BAHIA,Caatinga,10.0,0.0,100.0,33.0
2024-05-15,BELO CAMPO,BAHIA,Mata Atlântica,35.0,0.0,100.0,17.0
2024-05-15,JEREMOABO,BAHIA,Caatinga,6.25,0.0,66.75,96.75
2024-05-15,IUIU,BAHIA,Cerrado,39.17,0.0,99.92,33.5
2024-05-15,PINDAÍ,BAHIA,Caatinga,36.0,0.0,98.5,38.5
2024-05-15,CAFARNAUM,BAHIA,Caatinga,9.0,0.0,100.0,7.0
2024-05-15,SÃO JOSÉ DO JACUÍPE,BAHIA,Caatinga,8.0,0.0,100.0,94.88
2024-05-15,COTEGIPE,BAHIA,Cerrado,21.0,0.0,100.0,7.0
2024-05-15,CARINHANHA,BAHIA,Cerrado,39.6,0.0,100.0,141.67
2024-05-15,ITAMBÉ,BAHIA,Mata Atlântica,36.0,0.0,70.0,140.0
2024-05-15,SERRA PRETA,BAHIA,Caatinga,4.0,0.0,100.0,47.0
2024-05-15,IGUAÍ,BAHIA,Mata Atlântica,29.0,0.0,99.0,29.0
2024-05-15,BAIANÓPOLIS,BAHIA,Cerrado,33.95,0.0,56.79,732.56
2024-05-15,JAGUAQUARA,BAHIA,Mata Atlântica,6.67,0.0,79.33,25.67
2024-05-15,UMBURANAS,BAHIA,Caatinga,10.0,0.0,94.0,49.0
2024-05-15,SERRA DO RAMALHO,BAHIA,Cerrado,34.0,0.0,100.0,21.0
2024-05-15,MORRO DO CHAPÉU,BAHIA,Caatinga,20.0,0.0,86.25,106.25
2024-05-15,EUCLIDES DA CUNHA,BAHIA,Caatinga,5.17,0.0,63.67,59.5
2024-05-15,SANTA MARIA DA VITÓRIA,BAHIA,Cerrado,34.0,0.0,100.0,17.0
2024-05-15,ITORORÓ,BAHIA,Mata Atlântica,31.0,0.0,100.0,70.0
2024-05-15,JABORANDI,BAHIA,Cerrado,34.0,0.0,94.69,256.5
2024-05-15,QUEIMADAS,BAHIA,Caatinga,14.0,0.0,100.0,19.0
2024-05-15,MIGUEL CALMON,BAHIA,Caatinga,10.0,0.0,79.0,40.0
2024-05-15,ARACATU,BAHIA,Caatinga,42.0,0.0,100.0,41.0
2024-05-15,SANTA BRÍGIDA,BAHIA,Caatinga,5.67,0.0,66.33,22.33
2024-05-15,BOA VISTA DO TUPIM,BAHIA,Caatinga,22.0,0.0,100.0,31.0
2024-05-15,TAIOBEIRAS,MINAS GERAIS,Cerrado,41.0,0.0,75.0,120.0
2024-05-15,TAIOBEIRAS,MINAS GERAIS,Mata Atlântica,39.0,0.0,100.0,75.0
2024-05-15,JOAÍMA,MINAS GERAIS,Mata Atlântica,42.0,0.0,100.0,0.0
2024-05-15,SÃO FRANCISCO,MINAS GERAIS,Cerrado,34.0,0.0,100.0,328.75
2024-05-15,DIVISÓPOLIS,MINAS GERAIS,Mata Atlântica,37.0,0.0,78.0,55.5
2024-05-15,CRISÓLITA,MINAS GERAIS,Mata Atlântica,42.0,0.0,61.0,22.0
2024-05-15,OURO FINO,MINAS GERAIS,Mata Atlântica,32.0,0.0,0.0,37.0
2024-05-15,RESENDE COSTA,MINAS GERAIS,Mata Atlântica,20.0,0.0,58.25,68.5
2024-05-15,BURITIZEIRO,MINAS GERAIS,Cerrado,35.8,0.0,55.0,50.0
2024-05-15,TRÊS CORAÇÕES,MINAS GERAIS,Mata Atlântica,34.0,0.0,85.0,27.0
2024-05-15,ITAMBACURI,MINAS GERAIS,Mata Atlântica,43.0,0.0,63.0,106.33
2024-05-15,INDAIABIRA,MINAS GERAIS,Cerrado,40.0,0.0,49.0,22.0
2024-05-15,MONTE SANTO DE MINAS,MINAS GERAIS,Cerrado,24.25,0.0,100.0,54.0
2024-05-15,BOA ESPERANÇA,MINAS GERAIS,Cerrado,24.8,0.0,100.0,85.4
2024-05-15,PEQUI,MINAS GERAIS,Mata Atlântica,42.0,0.0,100.0,8.0
2024-05-15,MATIPÓ,MINAS GERAIS,Mata Atlântica,38.0,0.0,66.0,145.33
2024-05-15,NOVA PONTE,MINAS GERAIS,Cerrado,25.56,0.0,100.0,378.11
2024-05-15,PONTO DOS VOLANTES,MINAS GERAIS,Mata Atlântica,37.8,0.0,53.4,73.0
2024-05-15,QUARTEL GERAL,MINAS GERAIS,Cerrado,27.0,0.0,40.0,6.0
2024-05-15,GAMELEIRAS,MINAS GERAIS,Caatinga,41.0,0.0,100.0,26.0
2024-05-15,SÃO ROMÃO,MINAS GERAIS,Cerrado,34.0,0.0,100.0,12.6
2024-05-15,JOÃO PINHEIRO,MINAS GERAIS,Cerrado,36.92,0.0,97.42,75.42
2024-05-15,UBERABA,MINAS GERAIS,Cerrado,27.8,0.0,100.0,89.9
2024-05-15,ITAÚ DE MINAS,MINAS GERAIS,Mata Atlântica,38.0,0.0,0.0,10.0
2024-05-15,PADRE PARAÍSO,MINAS GERAIS,Mata Atlântica,35.0,0.0,51.0,31.0
2024-05-15,FRUTAL,MINAS GERAIS,Cerrado,30.0,0.0,41.25,81.25
2024-05-15,JOSENÓPOLIS,MINAS GERAIS,Cerrado,42.0,0.0,43.67,43.67
2024-05-15,TUPACIGUARA,MINAS GERAIS,Cerrado,26.0,0.0,100.0,12.0
2024-05-15,PATROCÍNIO,MINAS GERAIS,Cerrado,24.93,0.0,95.48,97.0
2024-05-15,ESTRELA DO SUL,MINAS GERAIS,Cerrado,22.75,0.0,80.5,96.0
2024-05-15,JAÍBA,MINAS GERAIS,Cerrado,40.0,0.0,89.0,136.33
2024-05-15,JAÍBA,MINAS GERAIS,Caatinga,40.67,0.0,99.67,47.67
2024-05-15,RIACHO DOS MACHADOS,MINAS GERAIS,Cerrado,40.0,0.0,57.0,35.0
2024-05-15,CABECEIRA GRANDE,MINAS GERAIS,Cerrado,30.0,0.0,100.0,7.0
2024-05-15,PORTEIRINHA,MINAS GERAIS,Caatinga,40.0,0.0,100.0,44.0
2024-05-15,SÃO JOÃO DAS MISSÕES,MINAS GERAIS,Caatinga,40.0,0.0,100.0,18.0
2024-05-15,GUARANI,MINAS GERAIS,Mata Atlântica,38.0,0.0,100.0,12.0
2024-05-15,SÃO JOÃO DO PARAÍSO,MINAS GERAIS,Mata Atlântica,40.33,0.0,60.0,70.33
2024-05-15,BUENÓPOLIS,MINAS GERAIS,Cerrado,36.7,0.0,80.7,58.1
2024-05-15,SANTO ANTÔNIO DO MONTE,MINAS GERAIS,Cerrado,26.0,0.0,100.0,56.0
2024-05-15,ITAMARANDIBA,MINAS GERAIS,Mata Atlântica,43.0,0.0,56.0,9.0
2024-05-15,ITAMARANDIBA,MINAS GERAIS,Cerrado,43.0,0.0,48.0,10.0
2024-05-15,SERRA DO SALITRE,MINAS GERAIS,Cerrado,31.8,0.0,100.0,104.0
2024-05-15,FORMIGA,MINAS GERAIS,Cerrado,25.0,0.0,100.0,44.5
2024-05-15,TEÓFILO OTONI,MINAS GERAIS,Mata Atlântica,42.0,0.0,62.0,30.0
2024-05-15,BERIZAL,MINAS GERAIS,Mata Atlântica,39.0,0.0,90.67,93.67
2024-05-15,MATEUS LEME,MINAS GERAIS,Mata Atlântica,42.0,0.0,100.0,20.0
2024-05-15,ENGENHEIRO NAVARRO,MINAS GERAIS,Cerrado,35.0,0.0,100.0,56.5
2024-05-15,UNAÍ,MINAS GERAIS,Cerrado,34.0,0.0,78.8,48.6
2024-05-15,PRATINHA,MINAS GERAIS,Cerrado,33.0,0.0,100.0,25.5
2024-05-15,SETUBINHA,MINAS GERAIS,Mata Atlântica,42.5,0.0,57.5,32.0
2024-05-15,BARROSO,MINAS GERAIS,Mata Atlântica,26.0,0.0,0.0,8.0
2024-05-15,OURO PRETO,MINAS GERAIS,Mata Atlântica,26.0,0.0,64.33,16.0
2024-05-15,LAGOA DOURADA,MINAS GERAIS,Mata Atlântica,26.0,0.0,82.5,104.0
2024-05-15,CANÁPOLIS,MINAS GERAIS,Mata Atlântica,27.0,0.0,100.0,264.0
2024-05-15,JANAÚBA,MINAS GERAIS,Cerrado,36.0,0.0,80.0,63.4
2024-05-15,TRÊS PONTAS,MINAS GERAIS,Mata Atlântica,24.0,0.0,0.0,100.0
2024-05-15,CHAPADA GAÚCHA,MINAS GERAIS,Cerrado,32.5,0.0,84.0,76.0
2024-05-15,SÃO JOÃO DEL REI,MINAS GERAIS,Mata Atlântica,39.11,0.0,90.53,27.42
2024-05-15,ANGELÂNDIA,MINAS GERAIS,Mata Atlântica,43.0,0.0,56.0,88.0
2024-05-15,MONTES CLAROS,MINAS GERAIS,Cerrado,40.0,0.0,45.83,27.0
2024-05-15,ILICÍNEA,MINAS GERAIS,Cerrado,27.0,0.0,100.0,104.5
2024-05-15,NOVO ORIENTE DE MINAS,MINAS GERAIS,Mata Atlântica,42.0,0.0,58.0,53.33
2024-05-15,CAMPO DO MEIO,MINAS GERAIS,Mata Atlântica,27.0,0.0,100.0,44.0
2024-05-15,FERROS,MINAS GERAIS,Mata Atlântica,42.0,0.0,51.0,10.0
2024-05-15,RIO PARDO DE MINAS,MINAS GERAIS,Mata Atlântica,41.0,0.0,47.0,60.33
2024-05-15,RIO PARDO DE MINAS,MINAS GERAIS,Cerrado,37.5,0.0,94.5,29.5
2024-05-15,SÃO ROQUE DE MINAS,MINAS GERAIS,Cerrado,27.0,0.0,88.0,67.0
2024-05-15,ALTO RIO DOCE,MINAS GERAIS,Mata Atlântica,39.0,0.0,74.33,19.67
2024-05-15,GOVERNADOR VALADARES,MINAS GERAIS,Mata Atlântica,45.0,0.0,100.0,20.0
2024-05-15,NOVA RESENDE,MINAS GERAIS,Mata Atlântica,29.0,0.0,100.0,65.5
2024-05-15,TARUMIRIM,MINAS GERAIS,Mata Atlântica,45.4,0.0,100.0,58.8
2024-05-15,SANTA HELENA DE MINAS,MINAS GERAIS,Mata Atlântica,41.0,0.0,100.0,104.71
2024-05-15,LAVRAS,MINAS GERAIS,Mata Atlântica,20.0,0.0,46.0,27.0
2024-05-15,UBERLÂNDIA,MINAS GERAIS,Cerrado,26.0,0.0,100.0,38.0
2024-05-15,BONITO DE MINAS,MINAS GERAIS,Cerrado,39.0,0.0,100.0,44.33
2024-05-15,TURMALINA,MINAS GERAIS,Cerrado,35.0,0.0,51.0,31.0
2024-05-15,PRATA,MINAS GERAIS,Cerrado,28.0,0.0,83.33,52.33
2024-05-15,DOM JOAQUIM,MINAS GERAIS,Mata Atlântica,43.0,0.0,52.0,7.0
2024-05-15,IPATINGA,MINAS GERAIS,Mata Atlântica,45.0,0.0,0.0,20.0
2024-05-15,SACRAMENTO,MINAS GERAIS,Cerrado,30.0,0.0,100.0,58.0
2024-05-15,AIMORÉS,MINAS GERAIS,Mata Atlântica,40.0,0.0,100.0,85.0
2024-05-15,FRANCISCO SÁ,MINAS GERAIS,Cerrado,40.0,0.0,97.9,83.7
2024-05-15,BURITIS,MINAS GERAIS,Cerrado,34.0,0.0,100.0,53.0
2024-05-15,CARATINGA,MINAS GERAIS,Mata Atlântica,44.0,0.0,100.0,41.0
2024-05-15,VAZANTE,MINAS GERAIS,Cerrado,33.0,0.0,45.67,32.67
2024-05-15,JUIZ DE FORA,MINAS GERAIS,Mata Atlântica,20.0,0.0,73.0,57.0
2024-05-15,JUVENÍLIA,MINAS GERAIS,Cerrado,40.0,0.0,100.0,69.0
2024-05-15,CONCEIÇÃO DA BARRA DE MINAS,MINAS GERAIS,Mata Atlântica,34.8,0.0,93.4,95.2
2024-05-15,COROMANDEL,MINAS GERAIS,Cerrado,33.0,0.0,100.0,70.0
2024-05-15,ITACARAMBI,MINAS GERAIS,Caatinga,40.0,0.0,0.0,45.5
2024-05-15,ARCOS,MINAS GERAIS,Cerrado,26.0,0.0,0.0,11.0
2024-05-15,NINHEIRA,MINAS GERAIS,Mata Atlântica,35.0,0.0,99.9,115.4
2024-05-15,SANTA BÁRBARA,MINAS GERAIS,Mata Atlântica,26.0,0.0,0.0,13.25
2024-05-15,ITAVERAVA,MINAS GERAIS,Mata Atlântica,37.5,0.0,99.5,129.5
2024-05-15,VERDELÂNDIA,MINAS GERAIS,Caatinga,33.0,0.0,98.0,31.0
2024-05-15,JEQUITIBÁ,MINAS GERAIS,Cerrado,39.5,0.0,100.0,19.5
2024-05-15,CARMO DO CAJURU,MINAS GERAIS,Cerrado,26.0,0.0,100.0,48.0
